"corpus","preloaded/pttenten20_fl5"
"subcorpus","-"
"concordance size","396"
"query","Query:[lemma=""as|os|te|nos|vos|lhes""] [tag=""V.*""] [lemma=""pra""][tag=""V.N.*""] within <doc (genre=""news"") & (tld=""br"") />"
"Reference","Left","KWIC","Right"
"uipi.com.br","de magrela, seca... kkkkk. </s><s> Ai a gente cresceu, cada um tomou seu rumo, mas nunca nos afastamos, quando o meu filho nasceu","te chamei pra ser","padrinho dele, porque conhecia o lado melhor que tinha, o lado carinhoso,sorridente, amigo, o lado protetor, não te"
"uipi.com.br","ter eles em minha vida. </s><s> Depoimento de Carla Poliana. </s><s> Carla sei q eu mim afastei um pouco sim mas vc tem uma grande cupa ...","Te peso pra deixar","o Caio comigo um dias sei q ele nao está com vc e nem seu filho Victor vc nunca mim deu o direito de pai por isso q as coisas está"
"uipi.com.br","deu o direito de pai por isso q as coisas está assim ...Carla sei q eu mim afastei um pouco sim mas vc tem uma grande cupa ...","Te peso pra deixar","o Caio comigo um dias sei q ele nao está com vc e nem seu filho Victor vc nunca mim deu o direito de pai por isso q as coisas está"
"uipi.com.br","nos deixando sem explicação por momentos e muitas vezes fora do tempo mas antecipada por nós mesmos . </s><s> Só o que sei é que não","nos preparamos pra morrer","pois esta palavra morte ainda nos assusta , mas há quem diga que a morte não passa de uma desculpa, o que acontece é uma"
"mises.org.br","lá, o problema é que o dinheiro dele é extraído pela força da classe produtiva, nosostros pagadores de impostos que","nos lascamos pra sustentar","os privilégios de vcs. </s><s> Usar caps não torna nada menos imoral. </s><s> Essa é uma ação tão humana quanto a ação humana de assaltar,"
"mises.org.br","que tenha feito algo errado. </s><s> Mas, como diz um outro comentário, temos que dar graças a Deus por não estarem tentando","nos escravizar pra deixar","tudo quites. </s><s> Isso depende do que você entende por escravizar. </s><s> Se tornar escravo significa trabalhar para o outro"
"mises.org.br","dinheiro no fim do mês e nem iam mais para o trabalho."" </s><s> Eu e minha esposa trabalhamos mas não temos ""empregada doméstica""","nos revezamos pra dar","conta de tudo afinal os encargos e responsabilidades trabalhistas nos impedem de pagar essa pessoa, ai quem perde ? nós"
"mises.org.br","bem disso: se você chegar no seu banco sem qualquer aviso anterior e pedir para sacar 100_mil da sua conta, o gerente vai","te chamar pra tomar","um cafezinho, comer um brioche, um caviar e até mesmo uma lagosta. </s><s> No final, ele vai te convencer a voltar dali a uns dois"
"mises.org.br",", estatística é isso. sem saber como interpretar, vc só vai ser enganado. e o que os legisladores mais gostam de fazer é","te enganar pra implementar","leis em que eles possam te roubar mais. </s><s> ""Por outro lado, a reação imediata é mais ou menos assim: dirigir alcoolizado tem"
"mises.org.br",", e os currículos controlados pelo governo não estão ensinando direitinho às crianças? </s><s> Cadê aquele cara que vive","nos chamando pra formar","um grupo e agir para melhorar o país? </s><s> Eu topo sequestrar jovens socialistas, dar um sossega leão neles e joga-los lá em na"
"mises.org.br","isso. </s><s> Aliás, vou resumir isto em um exemplo: eu e minha esposa trabalhamos, mas não temos ""empregada doméstica"". </s><s> Nós","nos revezamos pra dar","conta de tudo, afinal, os encargos e responsabilidades trabalhistas nos impedem de pagar essa pessoa. </s><s> E aí, quem perde"
"mises.org.br","querem. </s><s> Vou resumir isto em um exemplo meu. </s><s> Eu e minha esposa trabalhamos mas não temos ""empregada doméstica"". </s><s>","Nos revezamos pra dar","conta de tudo, afinal os encargos e responsabilidades trabalhistas nos impedem de pagar essa pessoa. </s><s> Aí quem perde ? </s>"
"mises.org.br","? </s><s> Mas pode ter certeza que se fosse, seria contra a liberação de qualquer droga. </s><s> Já que respondi à pergunta que vc não fez,","te peço pra responder","as que vou fazer agora: </s><s> Porque vc se importa tanto com minha humilde opinião? </s><s> Eu sou obrigado a concordar com sua opinião"
"mises.org.br","de ditadura que o PT fez, até hoje existe, Temer já devia ter acabado com isso. </s><s> É uma coisa fora do normal usar riqueza que","nos produzimos pra financiar","Cuba. </s><s> Se elegerem governo de esquerda de novo ano que vem eu simplesmente vou pros EUA, Chile, onde ainda tiver"
"mises.org.br","? </s><s> Por favor, tente dar o máximo de detalhes que você puder pra que eu possa entender, ok? </s><s> Só mais uma coisinha que eu queria","te pedir pra responder",", por favor, e se puder dar detalhes sobre a sua resposta, melhor. </s><s> Você acha errado uma sociedade ser organizada em cima"
"mises.org.br","badalados que nem aqui, os caras são estranhos, não é que nem um caipira do interior de SP que com 5 minutos de conversa ele","te chama pra jantar","em casa... França então nem se fala, verdadeiro lixo. </s><s> Alem de serem sujos e arrogantes, os cara agem como froxos. </s><s> Parece"
"mises.org.br","de telefonia no brasil é um ótimo exemplo, vai tentar entrar no mercado pra competir, o oligopolio com a ajuda da anatel","te poe pra correr","rapidinho. </s><s> conseguem manter lucros com meios que não necessariamente aumentam qualidade ao consumidor e esse por não"
"lance.com.br","no Real Madrid. </s><s> - Hoje conheci o Vinícius Júnior. </s><s> Sem palavras, merece tudo que tem hoje em dia. </s><s> Cara gente boa demais,","nos convidou pra almoçar","na casa dele, e ainda batemos uma bolinha - escreveu brTT. </s><s> Uma publicação compartilhada por Felipe Gonçalves (@"
"pedal.com.br","as 20:16 </s><s> the brave Escreveu: </s><s> Parece um De Rosa. </s><s> Enviado por: firefox Data: 04 Set 2008 as 20:47 </s><s> como um dos q votou em vc eu","te libero pra vender","oq vc quiser hauahuahuahaua </s><s> é serio! se a grana vai te servir melhor q a bike vende mesmo, é bem facil falar ""nao tem preço"""
"lance.com.br","de fazer do ginásio tudo que está acontecendo. </s><s> Não sou avesso à modernidade, quero saber o que ela presta de auxílio. </s><s> Ele","te abastece pra ter","material e matéria melhor. </s><s> Você se adapta ao melhor, estuda, analisando o que está acontecendo na minha área. </s><s> O"
"pedal.com.br","de argumentos ad Verecundiam. </s><s> Mas uma vez sua conclusão não se sustenta nas premissas... </s><s> Einstein Escreveu: </s><s> Sei que já","te pediram pra fazer","vários testes... mas faz só mais um... pega um martelo e dá na sua cabeça com e sem capacete. </s><s> Mas dá sem o capacete depois de"
"pedal.com.br","esperar e juntar uma graninha a mais e comprar uma RST OMEGA. </s><s> Vc não me parece tão pesado assim. </s><s> A trava na canela só vai","te servir pra travar","ela antes de pedalar, tipo assim, vai pegar um asfalto, ai vc trava ela e pedala. </s><s> Tentar travar ela pedalando não rola,"
"lance.com.br",", estou acompanhando. </s><s> É triste que os jogadores se contaminaram com esse vírus, e acaba sendo engraçado que o pessoal","nos chame pra jogar","no ligar deles - disse o sósia sobre os pedidos da torcida. </s><s> Gabigol da Torcida afirmou que todos os jogadores que se"
"pedal.com.br","isso seria num horizonte de 1-2 anos de treinos ou mais! </s><s> pelo teu comentário o interesse partiu do uso do Zwift, e ai","te digo pra tentar","focar mais na técnica da pedalada e treinos de resistência do que aumentar teu FTP estimado </s><s> a menos que você esteja mesmo"
"pedal.com.br","de pneus para usar em treinos, meu local de treino são estradoes de terra batida. </s><s> PUTZ, 14 pneus nao é brincadeira nao,ia","te falar pra colocar","no tubes, mas se o tempo mudar vc vai ter muito trabalho e tb nem todos pneus sao de kevlar! </s><s> Legal, ótima opinião! tive essa"
"pedal.com.br","de 100km, daí sim poderei postar melhores impressões! </s><s> Bom, eu estou usando guidão de speed na minha bike, e a dica que eu","te dou pra aumentar","o conforto é colocar mais uma fita de guidão por cima desta, assim o guidão vai ficar um pouco mais macio, bom, eu curti =p </s><s> O"
"pedal.com.br",") </s><s> se for problema no aparelho ai ferrou, provavelmente vão","te pedir pra enviar","ele, mas tente negociar pra que te enviem um novo de imediato pra não ficar sem nada (ate pq só de ir e voltar envio, voce vai"
"pedal.com.br","nos fórums o peso deste conjuntos. </s><s> Os cubos e rotores eu peso pra você. </s><s> Os raios você pesa aí e posso ligar lá na loja que","te passei pra perguntar","o peso dos aros que você tem interesse. </s><s> Você só tem que perguntar pelo peso dos cálipers, fluido, magueiras e manetes. </s>"
"pedal.com.br","uma solda nesse grau de dificuldade qual você fez. </s><s> Gostei demais esta solda, se nos tivéssemos mais próximos já tinha","te procurado pra acertar","umas soldas num quadro meu antigo. </s><s> Aqui em Curitiba nas bicicletarias Oficinas isso não existe mais. </s><s> Caso ache vão"
"lance.com.br","meus mestres nesses últimos tempos! </s><s> E se você tem paciência o suficiente pra ler até aqui, se eu pudesse te dar um dica,","te diria pra escolher","um esporte e praticá-lo, não importa se você é bom ou não, se gosta, faça. </s><s> O esporte, mesmo sem você competir, te faz"
"pedal.com.br","na minha lista. </s><s> Realmente, vou esperar mais alguns meses para comprar. </s><s> Qual sua bike atual e qual foi a que o teu amigo","te emprestou pra andar","? </s><s> Se subir um pouquinho o orçamento e conseguir um desconto com a loja, essa pode ser uma opção. </s><s> Insolação ou golpe de"
"pedal.com.br","seria mais recomendado? </s><s> NOVATEC - 6 PARAFUSOS - R$ 350,00 </s><s> SHIMANO XT - 6 PARAFUSOS - R$ 319,00 </s><s> Grato pela ajuda. </s><s> Eu também","te diria pra comprar","os novatec, ainda mas se for 2011, por que eles estão mais bonitos!! </s><s> Quando minha bike tinha v-brakes eu usava cubos XT e"
"pedal.com.br","tem 100 km rodados e já apresenta folgas, o eixo do movimento central é do tipo aberto e de péssima qualidade. </s><s> Então, eu","te diria pra separar","logo uma grana pra trocar essas peças. </s><s> Fora isso, tô gostando muito de pedalar, não tinha experimentado uma speed("
"dgabc.com.br","(EUA) antes de a série estrear. </s><s> ""Jimmy Burrows, nosso diretor, disse: ''''''''Quero levar o elenco para Vegas''''''''. </s><s> E ele","nos levou pra jantar","no Spago, no Caesars Palace, um lugar bem chique"", lembrou a atriz. </s><s> Ao longo da viagem, o diretor fez um discurso, em uma"
"terra.com.br","conta do aumento na demanda por serviços de marketing digital e relata ainda, ""muitos comerciantes com negócio local","nos procuram pra saber","como podemos ajudar eles a criar um sistema de delivery e divulgar para seu público. </s><s> É um público carente de marketing"
"dgabc.com.br","tem e como a gente é amado e por isso vale tanto a pena amar. </s><s> Só dá quem tem. </s><s> Afortunados são aqueles que transbordam amor. </s><s>","Te convido pra entrar","nesse grupo e te garanto que você não vai querer sair, só cuida porque o ingresso é caro, é só querer. </s><s> Nunca foi sorte,"
"terra.com.br",", o que acabou não se confirmando. </s><s> Eles gravaram vídeos onde é possível ver as lojas fechadas. </s><s> ""A embaixada","nos pediu pra virmos","de Marrakech a Casablanca porque um voo da Air Maroc iria nos repatriar. </s><s> Pegamos nossos trocados e viemos em 4 horas de"
"terra.com.br","?"", a artista acabou recebendo um convite ousado de um de seus fãs. </s><s> publicidade </s><s> ""Como que eu faço pra te conhecer e","te chamar pra ir","no cinema?"", questionou um fã, enquanto que outro foi mais direto: ""Cerveja. </s><s> Boa noite, minha gostosa"". </s><s> Juliana"
"aepet.org.br",". </s><s> E agora só temos os desocupados que nem vc! kkkkkkkkkkkkkkkkk Tu não trabalha guri. </s><s> Tá em todas. </s><s> Ainda acho que","te pagam pra ser","estraga raça aqui </s><s> A PETROBRAS comete erro gravíssimo na divulgação do resultado de 2018 ao não provisionar a causa"
"overbr.com.br",", com o diferencial do atendimento ativo. </s><s> Nossos clientes corporativos, quando há algum rompimento de fibra, não","nos ligam pra dizer","que estão sem serviços, nós detectamos antes e ligamos para eles. </s><s> Com isso, conseguimos melhorar a estrutura,"
"guiame.com.br",", graças a Deus, eu me converti num sábado, aconteceu através de uma música que dizia assim: ""Jesus minha vida eu te dou","te convido pra morar","dentro do meu coração.."" Naquele dia entreguei a minha vida a Jesus e permiti que Ele agisse em mim! </s><s> O tempo passou e um dia"
"guiame.com.br","quando uma tempestade de problemas aparecesse? </s><s> Ou quando é inevitável devido às nossas necessidades básicas? </s><s> Deus","nos fez pra sermos","mais que estátuas da vida! </s><s> Ele nos fez pra sermos luz no mundo e sal na terra, Ele nos deu o ""ide ao mundo e pregai o evangelho"
"guiame.com.br","? </s><s> Ou quando é inevitável devido às nossas necessidades básicas? </s><s> Deus nos fez pra sermos mais que estátuas da vida! </s><s> Ele","nos fez pra sermos","luz no mundo e sal na terra, Ele nos deu o ""ide ao mundo e pregai o evangelho a toda criatura."" Ele nos deu a função de sermos"
"guiame.com.br","isso? </s><s> DJ PV: Antes desse trabalho repercutir dessa forma, eu tinha uma empresa de produção de eventos em Goiânia que","nos tínhamos pra sustentar","os trabalhos que nós fazíamos na época, com missões. </s><s> Então, eu pude quebrar a cara e cometer os erros graves nessa época. </s>"
"guiame.com.br","que você não pode fazer. </s><s> É um momento estranho do avivamento, quando você percebe o quão incapaz é de fazer aquilo que Ele","te pediu pra fazer",". </s><s> Mas, a verdadeira questão é que pensamos que podemos cumprir com o resto da vida cristã. </s><s> Quando o restante da vida"
"guiame.com.br","comigo juntos aos pés da Cruz. </s><s> Que aos pés da Cruz, juntos, toda humanidade e eu supliquemos por socorro e a nós todos","nos disponibilizemos pra servir","como agentes da justiça, da paz e do amor. </s><s> veja também </s><s> Canela confirma o 42o óbito em decorrência da Covid-19 </s><s> O Centro de"
"guiame.com.br","não é desculpa pra que nós saiamos pecando a rodo por aí! </s><s> Mas, mesmo assim, todo mundo erra, todo mundo peca, apesar de","nos esforçarmos pra sermos","bons, nem sempre conseguimos, então Deus vai sim nos perdoar se formos sinceros no nosso arrependimento. </s><s> Essa é uma das"
"guiame.com.br",", onde te farei ser a igreja e sobre essa igreja que és tu, aperfeiçoarei você para ser uma parte do meu corpo, daquilo que","te enviarei pra fazer","como propósito no meu nome, sobre todos que colocarei no seu caminho para tu, Pedro, libertar, instruir, ajudar e a"
"guiame.com.br","vai nos apoiar; afinal, ele nunca dá uma carga maior do que a que sabe que podemos suportar, e o mais incrível é que Ele não","nos diz pra passar","pelas ondas sozinhos, Ele nos ajuda, nos dá a mão, nós avançamos com Ele até as ondulações da vida. </s><s> Não importa em que"
"guiame.com.br",", e bom... Talvez até seja mesmo! </s><s> Sou muito apegada a detalhes, sou apegada a pequenas coisas. </s><s> Desde pequena, meus pais","nos param pra ver","uma árvore colorida, um passarinho cantando, uma nuvem diferente, um céu muito azul, coisas da natureza, coisas"
"etnews.com.br","liga"". </s><s> Falando sobre a vinda a Sacramento afirma: ""Descobri a cidade através da Mariângela, em Brasília, e há muito ela","nos convida pra vir",". </s><s> Sempre viajamos juntos, criamos um vínculo de amizade muito grande. </s><s> E adorei Sacramento, sobretudo pela acolhida"
"etnews.com.br","do Santíssimo Sacramento. </s><s> Naquele ano havíamos dado uma coroa nova pra Nossa Senhora e padre José Inácio de Medeiros","nos convidou pra coroar","Nossa Senhora, irmã Benigna e eu. </s><s> A renomada dermatologista Patricia Ormiga comemora nesta quinta (24) a abertura"
"etnews.com.br",", mas a equipe foi melhorando no decorrer do campeonato e chegamos às quartas e á semifinal, mas vamos ter que","nos ajustar pra chegarmos","à final. </s><s> O começo do Amadorão foi meio confuso, depois as coisas se ajeitaram e agora na reta final acertaram a"
"etnews.com.br","Uberaba. </s><s> Este ano o Marcelino (Marra, secretário de Governo, grifo nosso) e o Gilmar, do caminhão que recolhe o lixo,","nos chamaram pra trabalhar","aqui de novo, com o lixo seco. </s><s> Então, iniciamos o serviço, a gente separa e vende pro Carlão, aqui na cidade mesmo"". </s><s> Com a"
"etnews.com.br","de 40 km e como não estava havendo um apoio efetivo, eles iriam desistir de participar da festa, então o Mauricio","nos pediu pra dar","apoio na logística, ajudar na organização do encontro dos carreiros até o Desemboque. </s><s> Outras pessoas se juntaram e o"
"etnews.com.br","faz um serviço aqui, outro ali, não temos renda fixa. </s><s> Aqui, nossa mesmo é só a casa, porque o terreno é da minha sogra, ela","nos deu pra fazer","a casa aqui no fundo,mas precisamos urgente de uma ajuda para reforma ou outro lugar"", conta, dizendo qu e espera a"
"conjur.com.br","nome. </s><s> Por ora não preciso de propaganda. </s><s> Mas a julgar pelos teus comentários de sempre deve ser um infeliz cujos colegas","te apoiam pra ver","o circo pegar fogo mas arder só no teu. </s><s> Você já é visto como alguém de opinião irrelevante. </s><s> e tem mais juízes pensando"
"etnews.com.br","foram a Conquista visitar um colega de serviço ""temos um colega de serviço no Laticínios, que mora em Conquista e","nos convidou pra ir","à sua casa. </s><s> Fomos o Gabriel e eu numa moto só. </s><s> Eu pilotando. </s><s> Saimos daqui por volta das 19h30. </s><s> Quando estávamos voltando,"
"etnews.com.br","um pagode, sem instrumento nenhum, só no gogó, só de brincadeira mesmo e o pessoal foi chegando. </s><s> A Branca gostou muito e","nos convidou pra voltarmos","no domingo seguinte, já com alguns instrumentos. </s><s> E assim foi, um domingo atrás do outro, até termos ideia de criarmos de"
"folha1.com.br","a mim e aos meus irmãos: Cuide bem de Alex! </s><s> É verdade que jamais poderemos dar o cuidado que meus pais deram, mas estamos","nos esforçando pra atender","o último pedido deles! </s><s> Hoje que comemoramos o dia Internacional da Síndrome de Down, eu estendo as minhas homenagens a"
"ciberia.com.br","os olhos e disse: ""Mamãe, a Dona Ju já está velhinha e ainda precisa pedir para a mãe dela para dormir fora? </s><s> Eu vou ter que","te pedir pra sair","também até quando eu ficar velha?"". </s><s> ERRATA: Após a publicação de todos os PDE, a data de realização do Congresso PIBIC"
"ciberia.com.br","se houvesse algum erro, ele trancou as portas e disse que levaria a gente até a Lagoa de volta ou outro lugar e teríamos que","nos virar pra ir","embora. </s><s> Acelerou com o carro e com medo, destrancamos as portas de trás e saímos. </s><s> Felipe parou o carro e saiu, gritando"
"ofuxico.com.br",", sei que você precisa ficar mais um tempinho aqui, fique o quanto precisar. </s><s> Mas, quando você tiver de ir, espero que Deus","nos ilumine pra ser","de uma forma tranquila. </s><s> E que meu organismo limpe tudo, para não precisar fazer nenhuma intervenção, algo que possa"
"ofuxico.com.br","umas mil vezes. </s><s> Já me machuquei muito tentando me encaixar em modelos de sucesso. </s><s> Se essa prova que a vida me deu hoje","te servir pra acreditar","mais em você, já fez meu dia obrigada @umusicbrasil e @paulolimacasa por acreditar em mim (antes dos 15_milhões de"
"ofuxico.com.br","foi um acidente, e não um homicídio. </s><s> Mas até agora você não disse quem é essa pessoa. </s><s> Fala pra gente, Arlete: quem foi que","te pediu pra fazer","isso?"", perguntará Antônia. </s><s> ""Eu falo. </s><s> Mas só se vocês garantirem proteção pra mim e pra minha família"", pedirá Arlete. </s>"
"ofuxico.com.br","nos braços da filha de Shirley (Viviane Pasmanter), o rapaz começa a fazer planos românticos com a amada. </s><s> ""Queria","te levar pra viajar","comigo, topa? </s><s> Pego o carro com a minha mãe e a gente se manda, pé na estrada! </s><s> Vamos, sei lá... até a Bahia!"", sugere. </s>"
"ofuxico.com.br","Vem ver como é que é sambar na ponta do pé Pérola Negra vem nos passos do balé É Carnaval, a minha Vila contagia A joia rara","te convida pra dançar","O som da mata ecoou em sinfonia A revoada cortando o ar Nas águas, o bailar da sutileza Celebrando a natureza O índio"
"ofuxico.com.br","coleção @hipkini, estou começando meus dias de chutar o balde!! </s><s> Me segura que to livre! @fefrancooficial esperando","te encontrar pra virarmos","uma bola juntos"", escreveu ela, marcando o noivo. </s><s> Tiago Ramos logo se arrependeu de ter postado o vídeo no Instagram </s>"
"ofuxico.com.br","o rapaz para uma conversa no bar. </s><s> O que ele não imagina é que ela estaria escondida ouvindo a conversa. </s><s> ""É, Darkson. </s><s> Eu","te chamei pra dar","em cima da minha mulher, a gente teve uns desentendimentos no meio do caminho, beleza, quem não tem? </s><s> Acontece que eu acho"
"ofuxico.com.br","(José Loreto) para uma conversa no bar. </s><s> Escondida, ela escuta o amado tentando convencer o rapaz a voltar a seduzi-la. </s><s> ""","Te chamei pra dar","em cima da minha mulher, a gente teve uns desentendimentos no meio do caminho. </s><s> Quem não tem? </s><s> Acontece que acho que tu tava"
"ofuxico.com.br","foi encontrado pela empregada </s><s> O musico e apresentador Luiz Thunderbird destacou um show que o marcou. </s><s> ""Moraes Moreira","nos deixa pra encantar","o céu. </s><s> Por aqui, ele fez a alegria do Brasil. </s><s> Encontrei c/ ele poucas vezes, mas foram marcantes. </s><s> Inesquecível show que"
"ofuxico.com.br",", mesmo em tempos tão difíceis. </s><s> Dizem que criamos os filhos, mas acho que na verdade são eles que nos criam, nos moldam e","nos preparam pra enfrentar","o mundo"", iniciou ela. </s><s> A mamãe coruja seguiu com sua bela homenagem. </s><s> ""Maria, você despertou emoções em mim que eu não sei"
"ofuxico.com.br","lágrimas com os filhos: ''Eu vivo pra vocês'' </s><s> A loira foi surpreendida com participação do trio em seu programa </s><s> ""A gente tá","te ligando pra falar","que a gente te ama muito, que você é muito especial. </s><s> A gente não seria o que é hoje se você não fosse nossa mãe e não estivesse"
"ofuxico.com.br","dona do melhor abraço do mundo, rainha , melhor amiga, mãe. </s><s> Te amo e te admiro tanto feliz aniversário, que Deus continue","te usando pra trazer","luz e alegria pra esse mundo!"" </s><s> Brincadeira com Junno Andrade </s><s> Rodrigo Lombardi se ''desintoxicou'' para atuar em Velho"
"ofuxico.com.br","uma foto das duas, juntinhas, e mandou ver no textão! </s><s> ""Acordei com vontade de te dizer que estou morrendo de saudade. </s><s> De","te pedir pra voltar","correndo pra casa. </s><s> De te agradecer pela paz que você me dá, pela confiança cega que a gente conquistou, pela"
"ofuxico.com.br","eles Pedro Paulo Rangel. ""Chocante, triste, um absurdo, mas absolutamente natural e coerente com estes tempos que","nos deram pra viver",". </s><s> Por que o espanto? </s><s> Não sei quem é a anta e nem me interesso em saber, mas me regozijo em não te-lá pastando em nosso jardim"""
"ofuxico.com.br","Filho, Zélia Duncan, Camila Pitanga, entre outros famosos também escreveram comentários para Mart ́nália. </s><s> ""Vou","te levar pra caminhar","comigo, bora? </s><s> No caminho a gente faz umas musiquinhas!"", convidou Zélia Duncan. </s><s> Apresentando pressão alta, Mart ́"
"ofuxico.com.br","""Você gosta de brócolis mesmo?"". </s><s> Era incansavelmente educado. </s><s> Você queria morar fora e eu tentava desesperadamente","te empurrar pra fazer","isso. </s><s> Na nossa última conversa você me pediu dicas de viagem porque queria conhecer outro lugar e eu só dizia VAI. </s><s> Dá um"
"ofuxico.com.br","e o carinho que a mãe te dava era um alívio sem tamanho pra mim. </s><s> Eu queria te ver feliz. </s><s> Queria sentar pra tomar uma cerveja,","te levar pra sair","com a gente, conversar, trocar memes de The Office ou Friends, te ver no Standup se queria fazer Standup"", escreveu. </s><s> Em"
"ofuxico.com.br","e todo o amor coruja que você deu pra ela, louca pra ser a avó que ""estraga"" mimando até não poder mais. </s><s> O meu maior sonho era","te levar pra viajar",". </s><s> Conhecer Orlando ou NY como era seu maior sonho. </s><s> Eu queria proporcionar pra vocês de volta tudo o que sacrificaram por"
"ofuxico.com.br","(Muhana, diretora do canal) me chamou para fazer esse programa, eu avisei que ia chorar. </s><s> Daí ela disse: ''você acha que eu","te chamei pra fazer","esse programa por quê?''"" </s><s> Astrid diz que não faz esforço para segurar as lágrimas e, quando percebe, tem sempre alguém da"
"ofuxico.com.br",", trouxe até uma mochila pro caso de passar a noite aqui"", diz o rapaz, que tenta beijá-la, mas ela desvia. </s><s> ""Calminha, eu","te convidei pra jantar","pra gente conversar. </s><s> Deixa eu pôr a mesa, me ajuda a pegar as travessas na cozinha"". </s><s> Perséfone então coloca um pernil na"
"ofuxico.com.br","ele avisou que não queria mais ficart com ela, pois estava caidinho por Aline. </s><s> ""Deixa eu falar eu estou falando. </s><s> Eu não","te pedi pra ser","minha amiga? </s><s> Vou te falar com esse sentimento de amizade. </s><s> Onde você encontrou sua amiga íntima? </s><s> Você falou mal da Julia o"
"ofuxico.com.br","DR da relação que não existiu. </s><s> No entanto, o que o brother prometeu foi por água abaixo durante a Festa Debutante. </s><s> ""Eu não","te pedi pra ser","minha amiga? </s><s> Eu vou seguir meu coração independentemente de qualquer consequência"", disse o rapaz anunciando que vai"
"ofuxico.com.br","guerreiraço!!"" </s><s> Adriane Galisteu: ""Nós estamos com você! </s><s> Sempre!!! </s><s> Que Deus te proteja, que você se recupere rápido","te esperamos pra beijar","a taça. </s><s> Os meninos vão fazer bonito pode crer!"" </s><s> David Brazil: ""Poxa, meu amigo guerreiro, só Deus sabe o quanto estou"
"meutimao.com.br",", gratidão sempre. </s><s> Com as peças que esta diretoria que só dá lambanças e leva o nome do Corinthians ao fundo do poco","te deu pra desenvolver","um trabalho fez até muito pela nação. </s><s> Com isto encobertando a dividas e trapalhadas sem fim que o Sr Andrés e sua corja"
"unisinos.br","pelo menos não em sua completude. </s><s> Tentarei, de um jeito herético, semear um pouco de descensos. </s><s> A ruptura democrática","nos chama pra analisar","o agora e sua relação com o que acabou de passar, mas também, e talvez sobretudo, a pensar o amanhã. </s><s> Que até meados do golpe"
"nsctotal.com.br",". </s><s> Estávamos indo, eu ria de nervoso dizendo pros meus amigos: ""vamo embora, to nervosa aqui vou me cagar"" e eles riam. </s><s>","Nos levantamos pra ir","embora e nos aproximamos (talvez fôssemos nos beijar) eu realmente não lembro, foi o que me contaram, ele perguntou a"
