"corpus","preloaded/pttenten20_fl5"
"subcorpus","-"
"concordance size","215"
"query","Query:[lemma=""as|os|te|nos|vos|lhes""] [tag=""V.*""] [lemma=""pra""][tag=""V.N.*""] within <doc (genre=""blog"") & (tld=""br"") />"
"Reference","Left","KWIC","Right"
"mdig.com.br","quem terá um lote maior no céu. </s><s> Ganha quem matar mais ateus num dia de louvor e desencapetamento. </s><s> Queria ter honra de","te convidar pra ser","meu compar.. errr, pastor nesta cruzada pela fé. </s><s> Topa, ermão? </s><s> Aceita o chamado? </s><s> Vai ter droga, putaria, jogatina,"
"dhnet.org.br",", que por sua vez também são desorganizadas em suas assistências jurídicas. </s><s> Assim, não é incomum o grito ""","te prepara pra sair",""", quando os agentes informam aos presos que a sua saída será quase que imediata, após anos de aprisionamento. </s><s> Ainda que"
"dhnet.org.br",", do desemprego, da violência e da degradação humana"". </s><s> FLORESTAM FERNANDES - Sociólogo e Professor </s><s> ""Ele é o elo que","nos faltava pra conferir","ao movimento socialista revolucionário uma sólida base na terra firme e o verdadeiro encravamento no âmago da"
"ncstpr.org.br","e as ervas daninhas e colher; cuidar dos animais que nos dão a carne, o leite, o couro, o ovo, enfim, tudo aquilo que Deus","nos legou pra prover","nossa sobrevivência. </s><s> Neste ano, a 27a Romaria da Terra do Paraná, tem como lema o jovem. ""Juventude do Campo: exige"
"ncstpr.org.br","e valorização do trabalho. </s><s> O coordenador do Fórum afirma: ""Mesmo sabendo do estado de saúde do Presidente, estamos","nos esforçando pra marcar","audiência o mais rápido possível. </s><s> Queremos entregar o documento nas mãos dele e mostrar a importância da ação sindical"
"escrita.com.br","lugar bonito Fala onde é o teu melhor lugar Perdi a razão logo ao te encontrar Mas tenho medo de perder o ar Por isso eu quero","te levar Pra sorrir",", pra voar Vou te levar para um lugar bonito E lá eu vou te dar todo o amor A tua alma não sentirá dor Um lugar onde o sol irradia"
"nextpit.com.br","a comparar aos preços dos IPhones. </s><s> Ninguém quer comprar produtos baratos, porem somos obrigados cara. </s><s> O que o pais","nos dá pra viver","não é condizente com a realidade dos nossos sonhos. </s><s> Sim aqui tem pessoas que dispõe de ganhos que pagam 7mil num Iphone. </s>"
"nextpit.com.br","Valley de graça tem que entrar pelo APP da Amazon americana, entra no site deles, clica em baixar no Monument, dai ele vai","te pedir pra baixar","o APP US. </s><s> Entra por ele, loga, faz o cadastro do cartão e baixa o jogo(chega um boleto eletrônico com valor de compra"
"escrita.com.br","a tua pessoa marcas de peçonha, pobreza, dente. </s><s> Deplora agora, ó coração das negas, os teus tantos enganos e mais uma vez","te prepara pra ver","do diabo chifre e ânus: não podes contar com fadas-madrinhas, ou santos e heróis samaritanas capazes de partilhar com"
"escrita.com.br","da coragem Displicência da vontade Passa agora na tua vitrine E lá no fundo, não há saída Passa agora, se aproxime É a vida","te pedindo pra ser","firme Passa agora, venha ver É o presente, passando por você </s><s> Refosco </s><s> A uva tinta Refosco teve sua origem nas regiões"
"escrita.com.br",". </s><s> Mais isso ñ é por vaidade. </s><s> E sim degnação por que enquanto se está vivo não aparece nenhum ser humano pra te visitar. </s><s>","Te chama pra conversar",". </s><s> Pra passear colocar os assuntos em dias . </s><s> O que poderiam querer saber a uma pessoa morta.? </s><s> Se ela ñ tem como te responder"
"escrita.com.br","? - Perguntava Laura ingnada com lágrimas nos olhos - Me usar dessa maneira tão suja! - Eu te usei? </s><s> Você também me usou, eu","te usei pra pegar","seu dinheiro e sua fama e você me usou pra disfarçar pra todo mundo que você gosta mesmo é de uma... - Dizia Marcos que não"
"escrita.com.br","coisa: não. </s><s> Acabou. </s><s> Eu disse que nunca mais ia conversar com você e iria te bloquear Mas adivinhe só, ao ver você mal Eu","te chamei pra conversar","e tentar te ajudar E fazer você ficar bem. </s><s> Porque eu sou a merda de um cãozinho fiel. </s><s> Só que Absolutamente nada disso foi"
"escrita.com.br","! - Diz Osvaldo furioso, um tanto bêbado. - Dane-se Osvaldo! </s><s> Dane-se você, a Branca, nossas filhinhas ingratas, eu só","te liguei pra dizer","que você tem que vir em casa o mais rápido possível, o Guilherme tá desmaiado! </s><s> Ele apareceu aqui e tá aqui caído no chão da"
"escrita.com.br",", quero reconquistar Nos teus braços ficar Baby, não vai embora não Mas também não fique só por pena Nunca esqueça que eu","te amo Pra consertar",", a gente tenta Eu sei que nos afastamos Poderíamos tá nos amando... Será que cê me ama de verdade? </s><s> Amor, eu não aguento"
"escrita.com.br","plano muito melhor, mas nem sempre vamos entender tudo aqui. </s><s> Há uma música do Quarteto Communion que diz: ""Quando Deus","te pede pra esperar",", quando Deus te impede de um sonho alcançar, quando Deus te diz que não podes entrar em Canaã, espere um tempo... Deus tem"
"escrita.com.br","havia uma ilha que tinha acesso por uma ponte a galera do curso de Biologia estava promovendo uma festa lá ao ar livre e","nos chamou pra tocar","junto com outras varias bandas. </s><s> Bah topamos na hora seria bem legal nos promover numa festa da faculdade afinal"
"escrita.com.br","empresto sim, sei como é no começo, não é fácil e fico feliz em ajudar vocês sim. </s><s> Nossa a gente ficou muito feliz, Beto","nos convidou pra entrar","e ir até o estúdio nos fundos pra pegar o que precisássemos. </s><s> Quando a gente entrou nossa era tudo um sonho pra qualquer"
"escrita.com.br",". – Pode sim, Alexandre. - ela disse educadamente e depois gritou Bárbara, que desceu as escadas correndo - Olha quem ta","te chamando pra brincar",". - e ela indicou Butão com a cabeça. – Posso ir? - Bárbara perguntou animada. – Pode. </s><s> Só volta antes de escurecer. – Ta bom."
"escrita.com.br","possa imaginar A força que tem um sentimento Desperto em um momento Em que tudo pede cor E um pouco mais de amor. </s><s> Eu poderia","te pedir pra ficar","Falar que posso esperar Mas nós somos muito mais Que o pálido reflexo De um sentimento Que adormeceu No tempo que se"
"devmedia.com.br",", nós seres humanos somos únicos e seguimos linhas de raciocínios diferentes talvez (bem provavelmente) se alguém","te pede pra fazer","uma determinada tarefa você o faz de um jeito e talvez um amigo seu também o faça, mas de forma diferente. </s><s> Utilizando o"
"viomundo.com.br","de todos os anos, e se vc já viu, é uma prova muito difícil, principalmente pelo tamanho das questões e o tempo que","te dão pra fazer","a prova. </s><s> Aliás sou a favor de uma prova da órdem pra todos os médicos formados, seja brasileiros ou não. </s><s> Se queremos"
"viomundo.com.br","para ir no sanitário? </s><s> Essa é a situação do PT. </s><s> rssssssssssss.....gracista...como postou isso?? é como o outro que","te acorda pra perguntar","se vc está dormindo.. </s><s> Nelson </s><s> 16 de abril de 2013 às 09h40 </s><s> Fosse só a Globo a ponta de lança, sentiríamos um certo alívio na"
"viomundo.com.br","uma esquina de encontro de amigos. </s><s> Até parece que estou na esquina da Zeferino Agra com a Rua Alegre, em Água Fria, onde","nos encontrávamos pra conversar","e discutir sobre todas as coisas do mundo, dos filmes de arte no Coliseu a música, passando por política e filosofia. </s><s> Já"
"viomundo.com.br","outros aos quais estavam linkados. </s><s> É melhor ficar alerta, por que, se vem um golpe midiático e não tivermos como","nos comunicar pra fazer","o contraditório, estaremos no mato sem cachorro! </s><s> E olha que o Da Bosta anda lendo o Arte da Guerra, o livro é ótimo mas nas"
"viomundo.com.br","de ser radioativo. </s><s> Podemos enterrar no quintal da sua casa? </s><s> Marcelo Fraga </s><s> Que hostilidade é essa? </s><s> Parece que alguém","te paga pra atacar","esse modelo energético. </s><s> E parece que alguns aqui ainda não entenderam, ou não quiseram entender, ou não sabem"
"viomundo.com.br","VER CHORANDO POR MESMO DISTANTE DESSA REALIDADE SABER ALGUNS PERCALÇOS QUE PODERIAM TER TE DEIXADO TRISTE. </s><s> MAS QUERO","TE DIZER PRA CHORAR","DE ALEGRIA, DE ORGULHO DE SI MESMO E DESSA FAMÍLIA LINDA QUE TENS, POIS SE CONSIDERE UM VITORIOSO, POIS AS COISAS"
"viomundo.com.br","com mudanças. </s><s> Ta na hora de dar um basta nessas coisas, essa onde de ficar criticando essa gente não da mais, temos que","nos armarmos pra bater",", bater mesmo nessa bandalhada, se possivel escurraçar ou entao exterminar, essa gentalha tirada a rica e poderosa, o"
"viomundo.com.br","oferecer aos brasileiros um direito incondicional: cidadania. </s><s> A frase final do Azenha reflete isso. </s><s> Obrigado por ter","nos tirado pra dançar","Lula... e vê se aprende, Dona Dilma! </s><s> 17 comentários </s><s> Araújo </s><s> 29 de março de 2013 às 20h18 </s><s> Dilma não é PT. Está PT. Não espere o"
"viomundo.com.br","uma vez ás urnas nas próximas eleições e isso é uma péssima noticia para o Zé. </s><s> Fica assim não Zé, quem sabe o Alkimin ganha e","te convida pra ser","secretario dele. </s><s> Como que pode uma pessoa tão nervosa e irritada querer ser presidente? </s><s> Chefe das forças armadas... e"
"viomundo.com.br","que repercutir veja é gastar muita vela pra pouco defunto. </s><s> Deixa eles ""influenciando"" os de sempre. </s><s> Temos muito com que","nos preocupar pra ficar","dando trela para esse bando de ignorantes. </s><s> Imagem: </s><s> Poucas vezes se viu, na história mais recente do Brasil, um"
"viomundo.com.br","pra fazer o seu ato paralelo, quem for do Rio vá em http://rioblogprog.blogspot.com/2010/09/e-entao-v... e vamos","nos juntar pra mostrar","a nossa força em defesa da democracia! </s><s> Atos como este, deveriam se espalhar pelo Brasil todo. </s><s> E já ! </s><s> O PT poderia liderar"
"viomundo.com.br","cultura do quinhão. </s><s> Tem muito ""Gérson"" querendo levar a sua vantagem. </s><s> Enquanto a presidANTA não nos censura, temos que","nos unir pra combater","esse cancêr que se espalha a cada dia pelo País. </s><s> Davi </s><s> 18 de novembro de 2013 às 21h28 </s><s> Defesa apaixonada de réus condenadas"
"viomundo.com.br","para olhar nos olhos, dizer obrigado e apertar com firmeza a mão dessa pessoa. </s><s> Peão dá um trabalho... vai q o cara ainda","te convida pra tomar","um café meio ruinzinho, q é o q ele podia comprar... Nossa, nem suco natural de fruta sem agrotóxico e com gelo de água"
"viomundo.com.br","do Cardozo não poderia ter vindo em melhor hora. </s><s> Viu zé...o ministro tá avisando o que você vai passar...e o seu chefe","te abandonou pra afundar","sozinho, ops, sozinho não, abraçado com o delúbio. </s><s> Muito apropriada esta pequena nota do Presidente do PT – Deputado"
"viomundo.com.br","os ratos!!! </s><s> Assim, eles se protegem e seguem usurpando a sociedade. </s><s> Chega!!!! </s><s> Será que nunca teremos um líder que","nos guie pra afastar","essa corja que envergonha o Brasil? </s><s> Será que alguém tem orgulho de ser brasileiro? </s><s> Gabriel Barbosa Caires </s><s> A reportagem"
"viomundo.com.br","percentual necessário de vacinação. </s><s> ""Nós precisamos de vacina para todos os brasileiros e brasileiras, precisamos","nos planejar pra garantir","vacina pra todos"", ressaltou Chioro. </s><s> O ex-ministro considera que a responsabilidade em relação ao patamar de mais de"
"jurisway.org.br",", meu pai abandonou minha mae com os 3 filhos e eu como era o mais novo, tinha entre 5 e 7 anos, ele nunca pagou pensão e nunca","nos procurou pra saber","se estavamos bem, pelo contrario, tentou estorquir dinheiro das minhas irmãs inventando que tava doente e precisava"
"viomundo.com.br","final. </s><s> ""Ah, parente! </s><s> Ah! </s><s> Tu te foste! </s><s> Agora, maninho pega teu casco e rema, que na banda de lá já tem uma avuca de sumano","te esperando pra escutar","tuas histórias. </s><s> A gente vai seguindo enrodilhado dentro de casa lembrando de ti, pequenozinho. </s><s> E não te esquece de"
"viomundo.com.br","é seríssimo ..não tenha duvida de que houve descaso ..evidente que faltou e falta visão e Longo Prazo, a mesma que","nos falta pra decidirmos","pela construção de aquedutos que ligariam os principais mananciais do país (tudo pela segurança hidrica, óbvio).. </s><s> .."
"viomundo.com.br","que o pombo consegue fazer é cocô no tabuleiro. </s><s> Rodrigo Leme </s><s> Minha filha, você pode me xingar o quanto você quiser, eu nem","te conheço pra retrucar",". </s><s> Adoraria ter o seu desprendimento de uma edução mínina e cair nessa tbm. </s><s> Mas não dá, e duro falar mal de quem nunca me"
"oarquivo.com.br",", boro e sim, flúor!!! .... Mas por quê?!! </s><s> Porque você pergunta demais... Agora cala-se e continue fazendo o que ""eles""","te dizem pra fazer","...O flúor também já está sendo adicionado a quase todos os produtos alimentares feitos com água. </s><s> O flúor também está em"
"techtudo.com.br","$ 50 + coxinha + copo de refrigerante, ai dá um problema e o cara te deixa na mão... Aí, a mesma pessoa que achou caro, depois","te procura pra fazer","o mesmo serviço... </s><s> 0 0 </s><s> Carlos Santos </s><s> denunciar </s><s> 2014-01-19T16:10:26 </s><s> Alguem ai que entende de games qual a melhor compra"
"ocaminho.com.br","que chegou ao mundo por Moisés – respeitar pais e mães; ( † ) quem não puder seguir as modas dos bigs amizades que na Terra","nos puseram pra jambrar",", deve agradecer a eles com atenção todo o bem que nos fazem. </s><s> 6 A segunda é aguentar as pontas e manter a garra no estudo e no"
"techtudo.com.br","dessas sabendo mais do que a pessoa que está te vendendo, você percebe na hora quando estão falando a verdade ou estão só","te enrolando pra ganhar","uma comissão no final do mês. </s><s> Eu sempre acho que se a empresa é honesta e vende o aparelho num preço real todos saem"
"techtudo.com.br","e do cadáver.) não seria tratado como uma das realidades que deve ser considerada em um jogo? </s><s> Seguinte, seu Afonso. </s><s>","Te pago pra ir","lá pra minha casa, todas as despesas pagas. </s><s> Seu trabalho? </s><s> Jogar FallOut e outros jogos que oferecem um universo muito """
"mesquita.blog.br","<s> Adélia Prado – Versos na tarde – 03/03/2016 </s><s> Sem título Adélia Prado1 </s><s> Meu espírito – que é o alento de Deus em mim –","te deseja pra fazer","não sei o que com você. </s><s> Não é beijar, nem abraçar, muito menos casar e ter um monte de filhos. </s><s> Quero você na minha frente,"
"overmundo.com.br","DE FELICIDADE ! </s><s> ACORDOU NO OUTRO INSTANTE COM BEIJINHOS DO PAPAI DIZENDO, ACORDA FILHINHA O SOL ESTÁ BRILHANDO E","TE CHAMANDO PRA BRINCAR","! </s><s> tags </s><s> compartilhe </s><s> informações </s><s> Autoria </s><s> Lulu foi inspirada na minha Luísa ,hoje com 6 anos, que todo dia, me dá o tema e o"
"overmundo.com.br","antigas de negro escravo"" disse Luzia do Livino, mas antes, as crianças nos contaram de uma bica de água ali perto, e","nos chamaram pra conhecer",". </s><s> Pensei ""pronto, esta deve ser a fonte da juventude"". </s><s> A tarde estava bonita e uma pequena caminhada pela trilha dos"
"overmundo.com.br",", são cenários e cenas distintas. </s><s> Você mantém um estilo próprio como em ""As Musas"". </s><s> Talvez seja um sinal te alertando","te dizendo pra insistir",", repensar e escrever roteiros... beijos </s><s> Cherry Blossom · Dracena, SP 8/6/2008 02:14 1 pessoa achou útil · sua opinião: </s>"
"overmundo.com.br","Abração Amigo </s><s> Marcos Paulo Carlito · Coxim (MS) Grande Poeta Amigo, suas palavras valem o ouro da felicidade. </s><s> Elas","nos animam pra ir","em frente e enfrentaras lutas da vidae da Poesia, as Lutas por Amor e Liberdade. ...Lindo e comomovente...... Muito"
"overmundo.com.br","! </s><s> Pois é...estou sempre assim...hehe...mas eu gosto dessa sensação...dá medo e fascina... Que bom, venha mesmo....e","te levo pra ver","um pôr-do-sol mágico.... obrigada querida,pela presença carinhosa... beijinhos bluenig_mágicos.. </s><s> Blue </s><s> Voui"
"overmundo.com.br","E que nos fale que todo novo dia é uma chance de fazer diferente E encarar de frente mais um dia, uma oportunidade que Deus","nos deu Pra mudarmos","nossa realidade, a nós mesmos e aos outros Tentar fazer melhor nossa própria vida e a de quem convivemos Será que é"
"overmundo.com.br","passionais, rsssssss ! </s><s> Quem disse que a Solidão não vale nada ? </s><s> Vamos ficar amigos e acabar com a solidão ? vc tem skype ? </s><s>","Te convido pra ler","meus textos solitários ... Um beijo ! </s><s> Interessante o seu texto!!! </s><s> As decepções que a vida nos tras, muitas vezes, tem o"
"overmundo.com.br","Nosso na Gente. </s><s> Muito Obrigado. </s><s> Abração Amigo </s><s> O NOVO POETA.(W.Marques). · Franca (SP) · Poeta Amigo Sempre Presente e","nos ensinando pra ter","humildade e pra cuidar como sempre e ser irmão. ...sem comentário, votado.... Pai Nosso na Gente. </s><s> Muito Obrigado. </s>"
"overmundo.com.br",". </s><s> Meirelles atendeu a todos os pedidos. </s><s> Eu não assisti os outros filmes que indicou. </s><s> Vou assistir e depois","te procuro pra discuti-los",". hehehe Abração!!! </s><s> luizhsantos · Florianópolis, SC 29/11/2008 22:37 1 pessoa achou útil · sua opinião: </s><s> Assistí """
"overmundo.com.br","e dar a desculpa de que é muito criança pra entender que certas palavras magoam. </s><s> Ninguém mais limpa suas lágrimas e","te põe pra dormir","dando beijinho na testa. </s><s> Você perde todas as regalias e passa a ser responsável pelo que cativou. </s><s> Você não brinca mais de"
"overmundo.com.br","qual é, essa é nossa cultura. ''Calma gente. </s><s> Vamos ver o que que tem o outro e abrir um pouco a escuta, deixar essa parada","te influenciar pra saber","a partir dessa coisa que você ver, que você sente o cheiro, o que isso vai te produzir, porque isso é riqueza''"", diz João. </s>"
"overmundo.com.br",". </s><s> No Rio de Janeiro não há mercado pras bandas subirem no palco e trabalhar. </s><s> A maioria dos músicos que eu conheço se viram","nos trinta pra conseguir","algum cascalho no fim do mês. </s><s> E estou falando de músicos de samba, talvez o ""menos pior"" filão musical por aqui. </s><s> Músicos"
"overmundo.com.br","!... sinal que não morreste! ;) mais que a tua admiração, me agrada mesmo é a tua amizade, tua atenção. precisamos é","nos encontrar pra tomar","umas cervas e bater um papo, né mano? a gente aproveita e chama o benny e a lígia, e faz uma farra! </s><s> ALELUIA!!! abraços, r </s>"
"overmundo.com.br","vezes irmá. </s><s> Defensora da Pátria Timor da nossa Língua Portuguesa. </s><s> Obrigado opelas palavras amiga. </s><s> As palavras amigas","nos animam pra honrar","e caprichar. ...AZUIR, QRDO AMIGO VOTOS! </s><s> Abraços no teu coração, Bom domingo!... Muito Obrigado. </s><s> Abração Amigo Feliz"
"overmundo.com.br","todos os grupos do estado que participaram do Festival com uma verba de R$ 15.000,00 pra cada grupo. </s><s> Bom, é... sempre que","nos reunimos pra falar","em Federação, se vê a necessidade básica da politização dos nossos artistas. </s><s> É preciso que haja uma consciência de"
"overmundo.com.br","Science Eu posso sentir o que a paixão faz em segundos Eu posso sentir o que o amor fez depois de anos Eu gosto de sentar","nos telhados Pra ouvir","o que as casas dizem ao meu redor Eu gosto de subir nos telhados Porque eu consigo ver o mundo melhor Grite poesias que eu te"
"overmundo.com.br",". </s><s> Abração Irmão </s><s> clara arruda · Rio de Janeiro (RJ) · Amiga Poeta obrigadi pela colaboração que tanto nos realiza e","nos prepara pra enfrentar","outras, naquela sucessão e continuida da vida. ...Com suas homenages vamos conhecendo pessoas que marcaram. orgulho"
"overmundo.com.br",". </s><s> Muito Obrigado. </s><s> Abração Amigo. </s><s> Ivette G.M. · Cotia (SP) · Mestra querida que sempre é Grande Amiga no ajudar. </s><s> Que","nos motiva pra melhorar","sempre, os trabalhos e a própria vida. </s><s> Obrogado pelo apoio nas palavras de consideração. ...Mais uma informação"
"overmundo.com.br","e Poeta Obrigado pela visita e pelas palavras amigas. ...Bela homenagem, parabéns. </s><s> Merecidíssimo!! </s><s> Uma abração e já","te convido pra ler",": http://www.overmundo.com.br/banco/minhas-asas-1... Muito Obrigado. </s><s> Abração Amigo </s><s> Aube · Salvador (BA)"
"overmundo.com.br","... Cheguei a esse pensamento, mais ou menos, no mês de junho... Perto do São João. </s><s> Fiquei até com certo ""ciúmes"" quando","te chamaram pra dançar","e você meio tímido, sem saber como dizer ""não"", foi dançar... Fiquei só olhando, de canto de olho, para que ninguém"
"overmundo.com.br","Zilka Jacques </s><s> Sobre a obra </s><s> Zilka querida, Bonita poesia! </s><s> Pode ter certeza que volto pro voto mas por enquanto, quero","te convidar pra espanares","a poeira da tua mala, revirares os alfarrábios e reunires a poemalhada toda pra participar da maior"
"overmundo.com.br","e mais elevacáo. </s><s> Amizade é uma força infinita que nos liberta das coisas ruins. </s><s> Amizade nos iguala lá no alto. </s><s> Amizade","nos motiva pra honrar",", faz a gente ceder e perdoar tudo. </s><s> Com amizade e fazendo honrar, ninguém estrapola. ...BELISSIMO TEXTO... NINGUEM TEM"
"overmundo.com.br",". </s><s> Tó muito feliz, sua visita me valoriza o trabalho e lhe sou muito grato e vou fazer por merecer. </s><s> Saramago também","nos inspira pra honrar","com o humano das coisas. ...Abração Azuir e feliz natal! </s><s> Votos !... Muito obrigado. </s><s> Abração Amigo </s><s> carlos magno · Rio de"
"overmundo.com.br","pela produção. </s><s> Li uma parta no seu blog. </s><s> Muito bom. </s><s> Um abraço pros dois. </s><s> Juliaura, quando publicar alguma coisa, vou","te chamar pra fazer","a divulgação... :) Abraços! </s><s> Publique já, querido Felipe. </s><s> A seu dispor, como nos dispões as lindas flores e visus da"
"overmundo.com.br","e bem a toda gente. </s><s> Mãe de todos considerada, Iemanjá é independente. </s><s> É como a terra e como o Mar, nossa Mãe tão querida. </s><s>","Nos preparando pra respeitar",", é própria Terra viva. </s><s> É Mãe amiga e camarada, Conscienciosa e diligente. </s><s> Mãe de todos considerada, Iemanjá é"
"overmundo.com.br","um projeto pra Lei de Incentivo, não rolou pra gente dar oficina, mas estamos abertos para qualquer outro projeto que","nos procure pra trabalhar","com oficinas sociais, culturais, em escola, estamos tentando pelo Programa Fica Vivo, estamos procurando várias"
"overmundo.com.br","AGORA EU SEI SÃO PRO TEU CORPO DE TODA FORMA EU DESEJO TE TOCAR TE FAZER CARINHO A NOITE INTEIRA SEM CANSAÇO NO MEU ABRAÇO EU","TE PEÇO PRA FICAR","OS TEUS OLHOS , PEDRAS NEGRAS COISA MAIS LINDA ME SINTO TUA SE ME VEJO NO TEU OLHAR HOJE EU SEI O MEU DESTINO É O TEU CAMINHO"
"overmundo.com.br","AGORA EU SEI SÃO PRO TEU CORPO DE TODA FORMA EU DESEJO TE TOCAR TE FAZER CARINHO A NOITE INTEIRA SEM CANSAÇO NO MEU ABRAÇO EU","TE PEÇO PRA FICAR","HOJE EU SEI O MEU DESTINO É O TEU CAMINHO ESQUEÇA TODOS OS TEUS MEDOS FICA COMIGO HOJE EU SEI O MEU DESTINO É O TEU CAMINHO NO"
